ein,env,geo,tradeassoc,name,p3orgpur,fisyr,ntee1,nteecc,state,zip5,ntee2007a,tradeassoc
752560366,9,,,GRANBURY CHOIR BOOSTER CLUB OF THE GRANBURY PUBLIC SCHOOL,SUPPORTING ACTIVITIES OF SCHOOL CHOIR,1998,B,B11,TX,76049,B11,
383323292,9,,,GRAND LEDGE MUSIC BOOSTERS ASSOCIATION,"TO PROMOTE, STIMULATE & SUPPORT INTEREST IN INSTRUMENTAL & VOCAL MUSIC IN GLPS.",2000,B,B11,MI,48837,B12,
383137984,9,,,GRAND RAPIDS STUDENT ADVANCEMENT FOUNDATION,EDUCATIONAL ENRICHMENT PROGRAMS,1998,B,B11,MI,49501,B12,
341485551,9,,,Grand Valley Athletic Booster Club,SPORTS,2002,B,B11,OH,44076,Y42,
391842353,9,,,GRAND-SPRUCE PARTNERS IN EDUCATION,SUPPORT OF PUBLIC PRIMARY SCHOOLS IN DISTRICT,1998,B,B11,WI,53583,Y42,
431418743,9,,,"GRANDVIEW BAND BOOSTERS, INC.","STUDENT SCHOLARSHIPS FOR MUSIC STUDY, SUMMER MUSIC CAMP & PERFORMANCE AWARDS",1999,B,B11,MO,64030,B11,
30505665,9,,,Grandview PTO,PARENT TEACHER ORGANIZATION,2000,B,B11,MN,55364,B94,
611204605,9,,,GRANT COUNTY FOOTBALL BOOSTERS,BINGO,1998,B,B11,KY,41035,B11,
582518553,9,,,"GRAYSON HIGH SCHOOL BAND ASSOCIATION, INC",Charitable and educational purposes,2000,Z,B11,GA,30017,B25,
742583407,9,,,GREAT HILLS CHRISTIAN EDUCATION FOUNDATION,ASSIST AND CONTRIBUTE TO THE GROWTH AND DEVELOPMENT OF PRIVATE CHRISTIAN SCHOOLS.,1998,B,B11,TX,78759,B82,
383191708,9,,,GREAT LAKES COLLEGE FOUNDATION,THE FUNDAMENTAL PURPOSE OF THE GREAT LAKES COLLEGE FOUNDATION IS TO RECEIVE AND ADMINISTER FUNDS FOR THE FINANCIAL SUPPORT OF STUDENTS IN THE EDUCATIONAL PROGRAMS AND ACTIVITIES CONDUCTED BY GREAT LAKES COLLEGE THROUGH THE CREATION AND DEVELOPMENT OF AN ENDOWMENT FUND.,1998,B,B11,MI,48607,B11,
311691750,9,,,GREAT OAKS EDUCATION FOUNDATION,TO PROVIDE EDUCATIONAL SCHOLARSHIPS,2000,B,B11,OH,45123,B11,
237182610,9,,,GREATER DENFELD FOUNDATION INC 14296900,PROVIDE FUNDING TO DULUTH SUPERIOR COMMUNITY FOUNDATION FOR USE IN PROVIDING SCHOLARSHIPS,2003,B,B11,MN,55164,B82,
710719774,9,,,GREATER JONESBORO EDUCATION FOUNDATION,AWARD EDUCATION GRANTS TO PUBLIC SCHOOL TEACHERS,1999,B,B11,AR,72403,B11,
742484055,9,,,GREATER PHOENIX ED. FOUNDATION,PROMOTES READING TO CHILDREN,1998,B,B11,AZ,85012,B11,
311612955,9,,,GREEN ALL SPORTS BOOSTER CLUB OF GREEN SCHOOLS,SUPPORT GREEN SCHOOLS ATHLETIC DEPARTMENT,1999,B,B11,OH,44709,B11,
341612955,9,,,GREEN ALL SPORTS BOOSTER CLUB OF GREEN SCHOOLS,SUPPORT SCHOOL'S ATHLETIC PROGRAM,2002,B,B11,OH,44709,B11,
743063582,9,,,GREEN AND GOLD ATHLETIC CLUB,SUPPORT ATHLETICS NEEDS,2002,B,B11,VA,22949,N60,
341369386,9,,,GREEN BAND BOOSTERS,TO STIMULATE INTEREST IN ALL SCHOOL BANDS IN THE GREEN LOCAL SCHOOL DISTRICT AND AID IN THE PROMOTION AND FINANCING OF APPROVED BAND ACTIVITIES IN THE GREEN LOCAL SCHOOL DISTRICT.,1998,B,B11,OH,44232,B11,
562152492,9,,,"GREEN HOPE ATHLETIC BOOSTER CLUB, INC.",To promote academic growth of student athletes & provides financial aid to sports programs.,1999,Z,B11,NC,27560,N11,
30425819,9,,,"GREEN PARK PTO, INC",parent teacher organization,2002,B,B11,PA,17024,B94,
581776252,9,,,GREEN WAVE QUARTERBACK CLUB,FURTHER SPORTS IN LOCAL SCHOOL,1998,B,B11,TN,37066,B11,
582323813,9,,,GREENBRIER HIGH SCHOOL BAND,BOOSTER ORGANIZATION FOR HIGH SCHOOL BAND.,1998,B,B11,GA,30809,B25,
42449856,9,,,"GREENFIELD COMMUNITY COLLEGE FOUNDATION, INC.",PURPOSE OF RECEIVING FUNDS AND DISTRIBUTING SUCH FUNDS AND OR/INCOME THEREFROM TO THE COLLEGE FOR THE FOLLOWING PURPOSES: 1. TO ASSIST IN THE MAINTENANCE AND IMPROVEMENT OF GREENFIELD COMMUNITY COLLEGE. 2. ASSIST STUDENTS WHO ARE IN NEED OF FINANCIAL AID TO FURTHER THEIR GREENFIELD COMMUNITY COLLEGE EDUCATION. 3.PARTICIPATE IN ANY ACTIVITY DESIGNED AND CARRIED ON TO PROMOTE THE GENERAL EDUCATION OF THE PEOPLE WITHIN THE REGIONAL SERVICE AREA OF THE COLLEGE. 4.FOSTER CLOSER RELATIONS BETWEEN THE,1998,B,B11,MA,1301,B11,
391942558,9,,,GREENFIELD HIGH SCHOOL BOOSTER CLUB,Fund Raising For High School Athletics,2002,B,B11,WI,53220,B11,
570961117,9,,,GREENVILLE HIGH ALL SPORTS BOOSTER CLUB,HIGH SCHOOL BOOSTER CLUB,2003,B,B11,SC,29605,B11,
43154877,9,,,GRENVILLE CHRISTIAN COLLEGE FOUNDATION INC,TO GRANT SCHOLARSHIPS TO DESERVING UNITED STATES RESIDENT PRE UNIVERSITY SCHOOL STUDENTS TO ATTEND ACCREDITED CHRISTIAN SCHOOLS,1998,B,B11,MA,2653,B82,
133919147,9,,,"Groove With Me, Inc",Free dance classes girls 6-18 yrs,2000,B,B11,NY,10003,A62,
383627101,9,,,GROSSE ILE ROWING CLUB,SUPPORT GROSSE ILE HS ROWING CREW,2002,B,B11,MI,48138,N67,
237110938,9,,,GROW,FINANCIAL SUPPORT FOR EDUCATION,1998,B,B11,ND,58107,B82,
270047915,9,,,GULF COAST HIGH SCHOOL BAND AID CLUB INC,Support Bands of Gulf Coast High School.,2003,B,B11,FL,34119,B80,
386050826,9,,,GUS & DOROTHY GUTMUELLER FDN #10798-007,PROVIDE FUNDS TO AQUINAS COLLEGE FOR THEIR USE IN GRANTING SCHOLARSHIPS TO QUALIFIED RECIPIENTS.,1998,B,B11,MI,49501,B11,
582393540,9,,,GYMSTAR BOOSTER CLUB,SUPPORT ATHELETES,2000,B,B11,GA,30045,N11,
930794397,9,,,Gym-West Parents Club,Provide Travel & meet expenses for Competition.,2002,B,B11,OR,97123,B11,
223145593,9,,,H W Mountz Booster Club,IMPROVE SCHOOL ATHLETIC PROGRAM,2003,B,B11,NJ,7762,B11,
223173574,9,,,HACKETTSTOWN FOUNDATION FOR EDUC. EXCELL,FUND TEACHERS' PROJECTS,1999,B,B11,NJ,7840,B11,
386051394,9,,,HACKLEY FBO MUSKEGON MANUAL TRAINING #01001-007,DISTRIBUTIONS ARE PAID TO NAMED CHARITY PER TERMS OF THE GOVERNING DOCUMENT TO HELP DEFRAY EXPENSES TO THE CHARITY.,1998,B,B11,MI,49501,B11,
386051395,9,,,HACKLEY TRUST FBO HACKLEY LIBRARY #01002-005,DISTRIBUTIONS ARE PAID TO NAMED CHARITY PER TERMS OF THE GOVERNING DOCUMENT TO HELP DEFRAY THE EXPENSES OF THE CHARITY.,1999,B,B11,MI,49501,B11,
421589305,9,,,HAGEMANN PARENT ORGANIZATION,PROVIDE ADDITIONAL SUPPORT TO SCHOOL SYSTEM,2003,B,B11,MO,63128,B11,
300066472,9,,,"HAMDEN EDUCATION FOUNDATION, INC.",TO FORM A BOND BETWEEN COMMUNITY MEMBERS WHO CARE DEEPLY ABOUT HAMDEN STUDENTS AND THE DEDICATED EDUCATORS WHO TEACH THEM.,2002,B,B11,CT,6517,B11,
953972652,9,,,HAMILTON HIGH SCHOOL BOOSTER CLUB,TO SUPPORT HAMILTON HIGH SCHOOL,2003,B,B11,CA,90034,B11,
311185859,9,,,HAMILTON LOCAL HIGH SCHOOL BOOSTERS,NO PROGRAM SERVICES ARE PROVIDED.,1998,B,B11,OH,43207,B11,
953633048,9,,,"HANCOCK COLLEGE BOOSTERS, INC",PROMOTE COMMUNITY AWARENESS,1999,B,B11,CA,93455,B11,
950809370,9,,,HAPPY VALLEY FOUNDATION,EDUCATION,1998,B,B11,CA,93024,B11,
43706141,9,,,HAR BER SCHOOL OF NURSING,To support and promote nursing education in Northwest Arkansas and the surrounding area.,2003,B,B11,AR,72765,B11,
562304252,9,,,HARALSON COUNTY TOUCHDOWN CLUB INC,Construction of multi-use Training Facility,2003,B,B11,GA,30176,B11,
251310904,9,,,HARBORCREEK MUSIC BOOSTERS CLUB,VOL. SUPPORT & FUNDRAISING,1998,B,B11,PA,16510,B11,
581245088,9,,,"HARDAWAY HIGH BAND BOOSTERS, INC.",SUPPORT A GA PUBLIC HIGH SCHL,1999,B,B11,GA,31907,B11,
742924181,9,,,HARKER HEIGHTS HIGH SCHOOL BAND BOOSTER CLUB,Support band program at HH High School,2002,Z,B11,TX,76548,B11,
347023040,9,,,HARLEY BROWNELL GIBBS FUND NATIONAL CITY BANK,TO SUPPORT THE MILAN BERLIN LIBRARY,2002,B,B11,OH,44101,T20,
391683616,9,,,HARLON COMMUNITY ATHLETIC BOOSTER CLUB,SUPPLEMENTING SCHOOL ATHLETIC PROGRAMS,1998,B,B11,IA,51537,B11,
990261240,9,,,HAROLD LLOYD LYON TRUST U/W,TO SUPPORT THE UNIVERSITY OF HAWAII FOUNDATION FBO THE LYON ARBORETUM,1998,B,B11,HI,96802,B11,
431381543,9,,,HARRISONVILLE BOOSTER CLUB INC,SUPPORT SCHOOL ATHLETIC PROGRAMS,1998,B,B11,MO,64701,B11,
956559751,9,,,"HARRY E. FARB CHARITABLE TRUST #383722006 WELLS FARGO BANK, N.A.",PROVIDING FUNDS TO SAN DIEGO UNIFIE,1999,B,B11,CA,94163,B11,
61380449,9,,,HART SCHOOL PARENT-TEACHER ORGANIZATION,Promote & support Irish culture,2001,B,B11,CT,6902,B94,
232005550,9,,,HARTMAN ALLIANCE OF RESIDENT TEACHERS OF G C HARTMAN ELEMENTARY,ENHANCE SOUTHERN COLUMBIA SCHOOL ACTIVITIES AND SERVICES FOR THE STUDENTS,1998,B,B11,PA,17820,B11,
46114711,9,,,HARVARD BUSINESS SCHOOL ASSOCIATION OF BOSTON,ALUMNI ASSOCIATION,1998,B,B11,MA,2138,B84,
46037213,9,,,HARVARD LAW SCHOOL ASSOCIATION,ALUMNI INVOLVEMENT WITH HARVARD LAW SCHOOL,1998,B,B11,MA,2138,B84,
364308662,9,,,HARVARD MEMORIAL HOSPITAL FOUNDATION,To support Harvard Memorial Hospital Inc.,2000,B,B11,IL,60033,E11,
42444738,9,,,"HARVARD PIERIAN FOUNDATION, INC.",SUPPORT PERFORMANCE ARTS - ORCHESTRAL MUSIC,1998,B,B11,MA,2474,B11,
42104295,9,,,"HARVARD VARSITY CLUB, INC.",ATHLETIC ACTIVITIES,1998,B,B11,MA,2163,B11,
341208501,9,,,HARVEY RED RAIDER BOOSTER CLUB,HELP STUDENTS WITH AFTER SCHOOL ATHLETICS,1998,B,B11,OH,44077,B11,
383220479,9,,,"HASLETT ATHLETIC BOOSTERS,INC.","THE PURPOSE OF THE HASLETT ATHLETIC BOOSTERS IS TO STIMULATE SUPPORT OF HASLETT HIGH SCHOOL ATHLETICS, AND SPORTS AS A WHOLE.",1999,B,B11,MI,48840,N11,
382369896,9,,,HASTINGS ATHLETIC BOOSTERS CLUB,The Hastings Athletic Boosters Club provides financial assistance to the Hastings Public School Athletic Department  They accomplish this by holding various fundraisers throughout the year.  The donations made to the Athletic Department are in response to,1999,B,B11,MI,49058,B11,
951642370,9,,,HASTINGS FOUNDATION,FUND RESEARCH OF PULMONARY DISEASES,1998,B,B11,CA,90033,B11,
232387721,9,,,HATBORO-HORSHAM EDUCATIONAL FOUNDATION,COMMUNITY ARTS PROGRAMS,1998,B,B11,PA,19044,B11,
990271360,9,,,HAWAII BUILDING & CONSTRUCTION EDUCATIONAL & CHARITABLE FOUNDATION,"TO DEVELOPE AND IMPLEMENT PROGRAMS, SERVICES, AND ACTIVITIES DESIGNED TO FOSTER AND ENHANCE THE EDUCATION OF THE GENERAL POPULACE WITHIN THE STATE OF HAWAII, WITH SPECIAL EMPHASIS ON HIGH SCHOOL STUDENTS.",1998,B,B11,HI,96813,B11,
990304484,9,,,HAWAII STATE LIBRARY FOUNDATION,READING & LIFE-LONG LEARNING,1998,B,B11,HI,96820,B11,
486327854,9,,,Hays Public Library Trust,Support of the Hays Public Library,2002,B,B11,KS,67601,B11,
561529355,9,,,"HAYWOOD COUNTY SCHOOLS FOUNDATION, INC.",PROMOTE SUPPORT OF HAYWOOD COUNTY SCHOOLS,1998,B,B11,NC,28786,B11,
726147195,9,,,HAZEL & CLAUDE FENDLASON METH. TRUST,EDUCATION SUPPORT,1998,B,B11,LA,70821,B82,
680400236,9,,,HAZELTON A.C.T. TEAM BOOSTER CLUB,FUNDRAISING FOR PUBLIC SCHOOL PROGRAM,1999,B,B11,CA,95219,T70,
43294717,9,,,HEATH SCHOOL PTO,SUPPORT ACTIVITIES AT HEALTH SCHOOL.,1998,B,B11,MA,2467,B94,
541780087,9,,,HEBREW ACADEMY SCHOLARSHIP FOUNDATION INC (FORMERLY HEB ACAD OF TIDEWTR FDN),"TO RECEIVE, MAINTAIN & ADMINISTER ASSETS IN PERPETUITY FOR THE BENEFIT OF THE VARYING HEBREW ACADEMY SCHOLARSHIP FOUNDATION FUNDS.",1998,B,B11,VA,23462,B82,
521661582,9,,,"HEBRON MARCHING UNIT BOOSTERS, INC.",HIGH SCHOOL BAND FINANCIAL AID.,1998,B,B11,MD,21042,B11,
391348109,9,,,"HEDBERG PUBLIC LIBRARY FOUNDATION, INC.",CONDUIT FOR CHARITABLE GIVING,1998,B,B11,WI,53545,B11,
336022674,9,,,"HELEN & DETMAR WALTER ENDOWMENT FUND #020760-00-06, UNION BANK OF CALIFORNIA, N.A.","PROVIDING FUNDS TO SAN DIEGO STATE UNIVERSITY FOUNDATION FOR THE BENEFIT OF KPBS-TV FOR PURCHASING AND PRODUCING PROGRAMS IN OPERA, BALLET, MUSICAL COMEDY & DRAMA.",1998,B,B11,CA,94104,B11,
946244818,9,,,HELEN E. DANNER TRUST,PROVIDE SCHOLARSHIPS FOR EDUCATION,1998,B,B11,CA,95201,B11,
446008190,9,,,HELEN ENGLISH TRUST 532-3717700 NATIONSBANK N.A.,SUPPORTS ANOTHER ORGANIZATION,1998,B,B11,MO,64141,B11,
366636282,9,,,HELEN L GRANT SCHOLARSHIP FUND 2645029610,SCHOLARSHIP AND STUDENT LOANS,1998,B,B11,WI,53201,B82,
886013079,9,,,"HELEN MARYE THOMAS TRUST #1200688900 WELLS FARGO BANK, N.A.",PROVIDING SUPPORT TO A CHARITABLE O,1999,B,B11,NV,89009,B11,
43716457,9,,,"Helen Morgan Parent Teacher Organization, Inc","To sponsor activities for the betterment of the schools and community; promote communications between the home, school, and community; and assist and enhance our childrens' education and welfare.",2000,B,B11,NJ,7871,B94,
943286117,9,,,HELP EDUCATE LOVING PARENTS,DRUG EDUCATION AND REHABILITATION,2002,B,B11,CA,95630,B11,
616000266,9,,,HENDERSON COUNTY PUBLIC LIBRARY,FREE PUBLIC LIBRARY,1998,B,B11,KY,42420,B70,
346677717,9,,,HENDERSON MEMORIAL PUBLIC LIBRARY FOUNDATION,SUPPORT OF OTHER EXEMPT ORGANIZATIONS,1998,B,B11,OH,44047,B11,
830300778,9,,,Henderson Parent Teacher Organization,Provide assistance to the public school,2002,B,B11,WY,82001,B94,
421515110,9,,,Henry A. Wallace Elementary Parent-Teacher Organization,Support the educ. goals of Henry A. Wallace Elem. Sch,2001,B,B11,IA,50131,B94,
581842002,9,,,"HENRY COUNTY HIGH SCHOOL FOUNDATION, INC",SECONDARY EDUCATION GRANTS,1998,B,B11,GA,30253,B11,
431613291,9,,,"HENRY COUNTY LIBRARY BUILDING CORP., INC.",CONSTRUCT & OPERATE LIBRARY PUBLIC FACILITY,1998,B,B11,MO,64735,B11,
943034986,9,,,Henry Foss High School Booster Club,Provide supplemental financial support to school,1999,B,B11,WA,98405,B11,
943034498,9,,,Henry Foss High School Booster Club,Provide supplemental financial support to school,2001,B,B11,WA,98405,B11,
136168267,9,,,HENRY SPENADEL FUND FOR THE ADVANCEMENT OF EDUCATION IN DENTISTRY,PROVIDE ECONOMIC SUPPORT TO DENTAL STUDENTS AND PROVIDE SUPPORT FOR THE ADVANCEMENT OF EDUCATION IN DENTISTRY.,1998,B,B11,NY,10017,B11,
956336635,9,,,HERBERT E. COLLINS-STUDENT LOAN FD 715700,STUDENT FINANCIAL AID,1998,B,B11,CA,94163,B82,
710909991,9,,,Hercules Titans Boosters Club,Sports/Drama Activity Support Organization,2003,B,B11,CA,94547,N11,
352076092,9,,,HERITAGE BAND BOOSTERS,TO PROMOTE AND SUPPORT THE INSTRUMENTAL MUSIC PROGRAM OF HERITAGE JR/SR. H.S.,1999,B,B11,IN,46773,B11,
141845369,9,,,Heritage High School Music Booster Assn,Support Music programs,2003,B,B11,VA,20175,B11,
351427983,9,,,HERITAGE HILLS BAND BOOSTERS INC.,SUPPORT HIGH SCHOOL BAND,1998,B,B11,IN,47552,B11,
541627832,9,,,HERNDON HIGH SCHOOL BAND PARENTS ASSN.,"TO PROVIDE FUND RAISING EVENTS TO SUPPORT THE BAND, TO ASSIST WITH THE PURCHASE OF MUSIC, EQUIPMENT AND SUBSIDIZE BAND FUNCTIONS.",1999,B,B11,VA,20172,B11,
541624832,9,,,HERNDON HIGH SCHOOL BAND PARENTS ASSN.,"TO PROVIDE FUND RAISING EVENTS TO SUPPORT THE BAND, TO ASSIST WITH THE PURCHASE OF MUSIC, EQUIPMENT AND SUBSIDIZE BAND FUNCTIONS.",1998,B,B11,VA,20172,B11,
581399252,9,,,"HIBRITEN ATHLETIC BOOSTERS CLUB, INC.",FUNDING OF SCHOOL ATHLETIC PROGRAM,1998,B,B11,NC,28645,B11,
251692137,9,,,HIGHLAND DRIVE RESEARCH & ED. FOUND,MEDICAL RESEARCH,1998,B,B11,PA,15206,B11,
311679685,9,,,HIGHLAND PARK HOCKEY BOOSTERS CLUB,TO PROMOTE HIGH SCHOOL HOCKEY IN TEXAS,2002,B,B11,TX,75205,N11,
650000099,9,,,HIGHLANDER BOOSTER CLUB,Financial support - sports program,2002,B,B11,FL,33853,N11,
760644435,9,,,Hightower High School Band Booster,To Support Students Musical Education,2003,B,B11,TX,77459,B11,
943416971,9,,,HILL COUNTRY HIGHER EDUCATION FOUNDATION,THE CORPORATION'S PRIMARY EXEMPT PURPOSE TO ENHANCE THE QUALITY AND AVAILABILITY OF HIGHER EDUCATION FOR THE HILL COUNTRY REGION OF TEXAS.,2002,B,B11,TX,78654,B12,
752735585,9,,,HILL SCHOOL FOUNDATION,PROVIDING SUPPORT TO HILL SCHOOL OF FORT WORTH,1999,B,B11,TX,76133,B11,
300149754,9,,,HILLCREST ELEMENTARY SCHOOL CAPITAL BUILDING FUND,CREATED TO ENABLE THE CONSTRUCTION OF IMPROVEMENTS THAT WILL ALLOW PUBLIC SCHOOL CHILDREN IN OAKLAND TO RECEIVE A QUALITY EDUCATION.,2003,B,B11,CA,94618,B19,
310871679,9,,,HILLIARD MUSIC BOOSTERS,TO SUPPORT & PROMOTE MUSICAL EDUCATION,1998,B,B11,OH,43026,B11,
900088443,9,,,"Hills Insurance Company, Inc.","Providing self-insurance to hospitals owned and/or controlled by its parent, Sisters of St Francis Health Services, Inc (SSFHS)",2002,B,B11,IN,46544,E80,
942634550,9,,,HILLSBOROUGH SCHOOLS FOUNDATION,RAISING FUNDS FOR SCHOOLS,1999,B,B11,CA,94010,B12,
942794490,9,,,Hillsdale High School Athletic Club Boosters,Fundraise and support high school sports,2002,B,B11,CA,94403,B11,
43217352,9,,,"HILLTOP LEARNING CENTER, INC.",CHILD DAY CARE,1998,B,B11,MA,1876,P33,
10573564,9,,,"HILTON HEAD PREPARATORY PARENTS ASSOCIATION, INC.",NOT FOR PROFIT EDUCATION OF CHILDREN,2003,B,B11,SC,29928,G48,
364261965,9,,,HINSDALE SOUTH HIGH SCHOOL FOUNDATION,Provide opportunities for enhanced students,2001,B,B11,IL,60561,B11,
870693404,9,,,Hinton Community School District Foundation,To Benefit the Hinton School District,2003,B,B11,IA,51024,B12,
311825260,9,,,Hiram High School Band Boosters Inc,TO PROMOTE CULTURAL ARTS IN STUDENT BODY & COMMUNITY,2003,B,B11,GA,30141,B11,
850375802,9,,,HOBBS BAND BOOSTERS,ORGANIZATION'S PRIMARY EXEMPT PURPOSE IS TO IMPROVE THE BAND PROGRAMS IN OUR SCHOOL SYSTEM.,1998,B,B11,NM,88241,B11,
383659709,9,,,HOBBS HIGH SCHOOL SENIOR BASH,ORGANIZATIONS PRIMARY EXEMPT PURPOSE IS TO PROVIDE A SAFE AND DRUG-FREE ENVIRONMENT FOR GRADUATES TO CELEBRATE THEIR ACCOMPLISHMENT.,2003,B,B11,NM,88240,B25,
311368278,9,,,HOCKING COLLEGE FOUNDATION INC.,HOUSING FOR A PUBLIC COLLEGE,1999,B,B11,OH,45764,B11,
510204501,9,,,HOFSTRA UNIVERSITY FOUNDATION,SUPPORT ORG UNDER SEC 170 (B) (1) (A) (II),1998,B,B11,NY,11549,B11,
726091776,9,,,HOLY ANGELS SCHOOL CHARITABLE ENDOWMENT TRUST 3603290402,TO PROVIDE FINANCIAL SUPPORT TO HOLY ANGELS SCHOOL,1998,B,B11,TX,76113,B11,
840965875,9,,,HOLY FAMILY EDUCATION 6/98 FOUNDATION,PURCHASE EDUCATIONAL MATERIALS AND SUPPLIES,1998,B,B11,CO,81501,B11,
382364189,9,,,"HOLY NAME SCHOOL ENDOWMENT FUND, INC.",IMPROVEMENT OF SCHOOL FACILITIES,1998,B,B11,MI,49829,B11,
20458013,9,,,HOLY TRINITY ENDOWMENT TRUST,SUPPORT RELIGIOUS ELEMENTARY SCHOOL,1999,B,B11,NH,3247,B11,
223808605,9,,,"Home & School Association of the Borough of Medford Lakes, Inc.",TO ENRICH THE EDUCATIONAL EXPERIENCES OF THE CHILDREN AND TO ENSURE THAT EVERY EDUCATIONAL EXPERIENCE IS IN THE BEST INTEREST OF THE CHILDREN.,2003,B,B11,NJ,8055,B94,
770004376,9,,,HOMESTEAD ATHLETIC BOOSTERS,SUPPORT OF HIGH SCHOOL ATHLETICS,1998,B,B11,CA,95014,B11,
550800987,9,,,Homester & High School Football Boosters,Support High School Football Training & Games,2003,B,B11,CA,94087,B11,
364455320,9,,,"Honor Guard Association, Inc.",Education: Support Wentworth Military Academy,2003,B,B11,MO,64014,B11,
141621929,9,,,"HOOSIC VALLEY BOOSTER CLUB, INC.",PROVIDE SUPPORT FOR LOCAL HIGH SCHOOL,1998,B,B11,NY,12094,B11,
631088201,9,,,HOOVER CITY SCHOOLS FOUNDATION,THE PRIMARY PURPOSE OF THE FOUNDATION IS TO SUPPORT AND ENHANCE THE EDUCATIONAL OPPORTUNITIES OF THE HOOVER CITY SCHOOL SYSTEM.,1998,B,B11,AL,35216,B11,
311478061,9,,,"HOPEWELL FAMILY COMMUNICATIONS, INC.",PROVIDING INTERNET SERVICE,1998,B,B11,OH,45133,A30,
136175844,9,,,HORACE GREELEY EDUCATION FUND,SCHOLARSHIPS.,1998,B,B11,NY,10514,B82,
134002464,9,,,"HORACE GREELEY SPORTS BOOSTERS, INC.",High School Sports Support Organization,2002,B,B11,NY,10022,N11,
351955403,9,,,HORIZON ELEMENTARY PTO,SUPPORT ORGANIZATION FOR SCHOOL,1998,B,B11,IN,46530,B11,
911484468,9,,,HORIZON PTA 9.7.21 - KENT AREA COUNCIL,Child Advocate for all students,2002,B,B11,WA,98446,B94,
900066615,9,,,HORN ACADEMY PTO,SUPPORTING THE PAUL HORN ACADEMY ELEMENTARY SCHOOL,2003,B,B11,TX,77401,B94,
841480362,9,,,HOTCHKISS LIBRARY FUND INC.,RAISE MONEY FOR LIBRARY EXPANSION,1999,B,B11,CO,81419,B11,
946079012,9,,,HOTEL AND RESTAURANT FOUNDATION,TO PROVIDE EDUCATIONAL GRANTS TO STUDENTS IN HOTEL AND RESTAURANT PROGRAMS IN COMMUNITY COLLEGES AND FOUR YEAR COLLEGES,1998,B,B11,CA,94112,B11,
363809567,9,,,HOTEL-MOTEL ASSOC OF IL EDUCATION FNDTN,PROMOTE EDUCATION IN HOTEL/MOTEL MGMT,1998,B,B11,IL,60603,B11,
630584105,9,,,"HOUSTON PRIVATE SCHOOL FOUNDATION, INC.",PROVIDE PRIVATE SCHOOL K-12,1998,B,B11,AL,36312,B11,
341405499,9,,,"HOWLAND BAND BOOSTERS, INC.",SUPPORT OF HOWLAND HIGH SCHOOL BAND,1998,B,B11,OH,44484,B11,
830296844,9,,,HSCSD #1 EDUCATION ENDOWMENT FOUNDATION,EDUCATIONS ASSISTANCE TO STUDENTS,1998,B,B11,WY,82443,B11,
43456417,9,,,"HUDSON HIGH SCHOOL ATHLETIC BOOSTER CLUB, INC.","TO PROMOTE AND ENCOURAGE ALL KINDS OF FIELD AND ATHLETIC SPORTS; TO PROMOTE AND ENCOURAGE THE PLEASURE, EXERCISE, AND RECREATION OF SPORTS.",1998,B,B11,MA,1749,B11,
731457415,9,,,HUGO PUBLIC SCHOOL FOUNDATION,EDUCATIONAL SUPPORT,1998,B,B11,OK,74743,B11,
43357761,9,,,"HULL BOOSTERS CLUB, INC.","SUPPORT AND PROMOTE ATHLETICS AND THEATRE ARTS IN HULL, MA",2000,B,B11,MA,2045,B11,
561354227,9,,,HUNTER HUSS HIGH SCHOOL LOYAL HUSKIES CLUB,SUPPORT OF ATHLETIC PROGRAMS,1998,B,B11,NC,28053,B80,
621290637,9,,,HUNTINGDON BAND BOOSTERS,TO SUPPORT HUNTINGDON H.S. BAND,1998,B,B11,TN,38344,B11,
760427845,9,,,HUNTSVILLE EDUCATION FOUNDATION,FUNDING TO EDUCATIONAL PROGRAMS,1998,B,B11,TX,77341,B11,
341622597,9,,,"HURON ATHLETIC FOUNDATION, INC.",PROVIDE SUPPORT FOR YOUTH ATHLETICS,1998,B,B11,OH,44839,B11,
460371097,9,,,"HURON UNIVERSITY FOUNDATION, INC.",PROVIDE SCHOLARSHIPS,1998,B,B11,SD,57350,B11,
470741135,9,,,HUSKER BEEF CLUB,SCHOLARSHIP FUND RAISING,1998,B,B11,NE,68588,B11,
541615709,9,,,"HYLTON CREW BOOSTERS CLUB, INC.",SUPPORT PUBLIC SCHOOL SPORT ACT.,1998,B,B11,VA,22193,N67,
541607410,9,,,HYLTON SENIOR HIGH SCHOOL ATHLETIC,HIGH SCHOOL ATHLETIC BOOSTERS,2000,B,B11,VA,22193,B11,
721224000,9,,,"IBERVILLE FDN. FOR ACADEMIC EXCELLENCE, INC",TO PROVIDE EDUCATIONAL INCENTIVES,1998,B,B11,LA,70765,B82,
50580630,9,,,"ICE ATHLETICS BOOSTERS CLUB, INC.",PROMOTE & SUPPORT SPORTSMANSHIP.,2003,B,B11,IL,60540,B11,
382277108,9,,,IDA BAND BOOSTERS,SUPPORT BAND PROGRAM OF IDA PUBLIC SCHOOL,1998,B,B11,MI,48140,B11,
61479419,9,,,"IDCS, INC.",A SCHOOL CHARTERED UNDER THE STATE OF CONNECTICUT BOARD OF EDUCATION,1998,B,B11,CT,6360,B20,
330727103,9,,,IDYLLWILD SCHOOL BOOSTER CLUB,RAISE FUNDS FOR STUDENT ACTIVITIES,1998,B,B11,CA,92549,B11,
